Department,District,Business,Adress,Acceptance,Category,Sub-category,Contact,Instagram,Facebook,X,Website
La Union,Santa Rosa de Lima,Pastelería Yoly,"13.6268295,-87.8919377",No,Food & Beverage,Restaurants,6034 5755,,https://www.facebook.com/YolyPasteleria/,,https://www.facebook.com/YolyPasteleria/
La Union,Santa Rosa de Lima,Guapollon,"13.6268911,-87.8910151",No,,,2664 2390,,,,https://www.guapollon.com/
La Union,Santa Rosa de Lima,Cosméticos y Distribuidora Gladys Ruta Militar,"13.6273334,-87.8744894",No,Retail,Retailers,7753 2242,,https://www.facebook.com/distribuidoraglady,,http://www.facebook.com/distribuidoraglady
La Union,Santa Rosa de Lima,Pupuseria Sandy,"13.6286972,-87.8910691",No,Food & Beverage,Restaurants,7504 3823,,https://www.facebook.com/profile.php?id=100040082276116&mibextid=ZbWKwL,,https://www.facebook.com/profile.php?id=100040082276116&mibextid=ZbWKwL
La Union,Santa Rosa de Lima,Taquería y Panes Doña Fina,"13.6282203,-87.886253",No,,,7681 3187,,,,
La Union,Santa Rosa de Lima,Panes doña Blanqui,"13.6221411,-87.8962941",No,,,7945 0205,,https://www.facebook.com/panesdedonablanqui/,,https://www.facebook.com/panesdedonablanqui/
La Union,Santa Rosa de Lima,Cafetería y comida a la vista el Límite,"13.6141275,-87.9588243",No,Food & Beverage,Restaurants,7594 7456,,,,
La Union,Santa Rosa de Lima,pupuseria mojones,"13.6604966,-87.8733874",No,Food & Beverage,Restaurants,,,,,
La Union,Santa Rosa de Lima,Antojitos del chele,"13.6464566,-87.9355208",No,Food & Beverage,Restaurants,,,,,
La Union,Santa Rosa de Lima,RubioCafé Market,"13.6231371,-87.8948595",No,Food & Beverage,Restaurants,7803 8863,,,,
La Union,Santa Rosa de Lima,Pupuseria la ceiba,"13.6136836,-87.9578304",No,Food & Beverage,Restaurants,,,,,
La Union,Santa Rosa de Lima,Comedor Chayito,"13.6242625,-87.8931406",No,Food & Beverage,Restaurants,7620 5217,,https://www.facebook.com/ChayitoSRL/,,https://www.facebook.com/ChayitoSRL/
La Union,Santa Rosa de Lima,Comedor Celina,"13.6193083,-87.8616537",No,Food & Beverage,Restaurants,,,,,
La Union,Santa Rosa de Lima,Restaurante Santa Rosa,"13.6196301,-87.8572665",No,Food & Beverage,Restaurants,7858 5802,,,,
La Union,Santa Rosa de Lima,Lactéos Don Pedro,"13.6264425,-87.891008",No,Food & Beverage,Restaurants,,,,,
La Union,Santa Rosa de Lima,Pupuseria yojanna,"13.6372402,-87.918813",No,Food & Beverage,Restaurants,,,,,
La Union,Santa Rosa de Lima,tienda jefersitoo,"13.5949859,-87.8804417",No,Retail,Retailers,,,,,
La Union,Santa Rosa de Lima,Garage RUCHOS Fast Food,"13.6283628,-87.8926412",No,,,7686 1827,,,,
La Union,Santa Rosa de Lima,Sarita • Santa Rosa de Lima,"13.6262711,-87.8934798",No,,,,,,,
La Union,Santa Rosa de Lima,Tilli Pupuseria,"13.6286193,-87.8747718",No,Food & Beverage,Restaurants,,,,,
La Union,Santa Rosa de Lima,Lácteos Don Beto SRL,"13.6278432,-87.8902054",No,Food & Beverage,Restaurants,7090 7564,,,,
La Union,Santa Rosa de Lima,Pupusería El Mirador de Mary,"13.6208173,-87.8626553",No,Food & Beverage,Restaurants,7440 8091,,,,
La Union,Santa Rosa de Lima,Pupusería Sandra,"13.6193329,-87.9004",No,Food & Beverage,Restaurants,7264 2761,,,,
La Union,Santa Rosa de Lima,Quesos loma linda,"13.6306844,-87.8877903",No,,,7905 5905,,,,
La Union,Santa Rosa de Lima,Lácteos Valentina,"13.6283885,-87.8838414",No,Food & Beverage,Restaurants,7510 2594,,,,
La Union,Santa Rosa de Lima,Pupusería Romero-Ventura,"13.6520241,-87.8650199",No,Food & Beverage,Restaurants,,,,,
La Union,Santa Rosa de Lima,Pupusas el limon,"13.6065394,-87.92732",No,,,,,,,
La Union,Santa Rosa de Lima,Tamaleria los 2 hermanos,"13.6314816,-87.8894492",No,,,,,,,
La Union,Santa Rosa de Lima,Tienda Fuentes,"13.624179,-87.8914203",No,Retail,Retailers,2641 2529,,,,
La Union,Santa Rosa de Lima,Pupusería La Esperanza 2,"13.6215914,-87.8965574",No,Food & Beverage,Restaurants,,,,,
La Union,Santa Rosa de Lima,Lacteos el lechero,"13.6238618,-87.8899384",No,Food & Beverage,Restaurants,,,,,
La Union,Santa Rosa de Lima,CLUB DE BIENESTAR LIMEÑO.,"13.6216631,-87.8991513",No,,,7879 9822,,,,
La Union,Santa Rosa de Lima,Panadería Nathalie,"13.6302059,-87.8868947",No,Food & Beverage,Restaurants,,,,,
La Union,Santa Rosa de Lima,Lacteos Herrera,"13.6272475,-87.8903219",No,Food & Beverage,Restaurants,7665 9689,,,,
La Union,Santa Rosa de Lima,Tienda marisol,"13.623414,-87.8901049",No,Retail,Retailers,,,,,
La Union,Santa Rosa de Lima,1,"13.6235141,-87.8916843",No,,,,,,,
La Union,Santa Rosa de Lima,Bonjuor,"13.6291875,-87.8883125",No,,,,,,,
La Union,Santa Rosa de Lima,Bolevard los ausoles santa rosa de Lima la union,"13.6216631,-87.8991514",No,,,,,,,
La Union,Santa Rosa de Lima,Sakura coffee,"13.6301789,-87.8919332",No,,,,,,,
La Union,Santa Rosa de Lima,Variedades de Frutas y Verduras GOYITA,"13.6239692,-87.8894311",No,,,,,,,
La Union,Santa Rosa de Lima,Pastelería y Panadería Francesa Santa Rosa 2,"13.6278125,-87.8931875",No,Food & Beverage,Restaurants,6062 9103,,,,http://pasteleriafrancesa.com/
La Union,Santa Rosa de Lima,Comercial Alfa,"13.6206706,-87.8982598",No,Retail,Retailers,,,,,
La Union,Santa Rosa de Lima,Pastelería y Panadería Francesa Santa Rosa 1,"13.6243365,-87.8898118",No,Food & Beverage,Restaurants,6062 8943,,,,http://pasteleriafrancesa.com/
La Union,Santa Rosa de Lima,tienda Katherine,"13.6259453,-87.8903512",No,Retail,Retailers,,,,,
La Union,Santa Rosa de Lima,Panadería Fermina de Díaz,"13.6273434,-87.8894837",No,Food & Beverage,Restaurants,,,,,
La Union,Santa Rosa de Lima,"Tienda ""ROSSY""","13.6296683,-87.8905529",No,Retail,Retailers,,,,,
La Union,Santa Rosa de Lima,Las Américas Centro de Eventos & Convenciones,"13.611511,-87.9050066",No,,,2641 2323,,,,
La Union,Santa Rosa de Lima,Lácteos Carmencita,"13.6244557,-87.8898325",No,Food & Beverage,Restaurants,,,,,
La Union,Santa Rosa de Lima,Deliboom,"13.6194372,-87.8995791",No,,,6841 4070,,,,
La Union,Santa Rosa de Lima,Las Gardenias. Salón para eventos,"13.6055703,-87.915483",No,Other,Other vendors,,,,,
La Union,Santa Rosa de Lima,Sweet Sensation,"13.6164138,-87.9040249",No,,,,,,,
La Union,Santa Rosa de Lima,Bar Diva's,"13.6295266,-87.8870162",No,Food & Beverage,Restaurants,2641 4532,,,,
La Union,Santa Rosa de Lima,dandys bar,"13.6135425,-87.9051839",No,Food & Beverage,Restaurants,2641 4037,,,,
La Union,Santa Rosa de Lima,Comercial Dinora,"13.6237939,-87.8894231",No,Retail,Retailers,2641 4702,,,,
La Union,Santa Rosa de Lima,Agrosevicio Reyes,"13.6294126,-87.8901367",No,,,,,,,
La Union,Santa Rosa de Lima,Agroservicio Guzman,"13.6189088,-87.9003983",No,Retail,Retailers,,,,,
La Union,Santa Rosa de Lima,Concentrados El Yugo,"13.6271555,-87.8733949",No,,,,,,,
La Union,Santa Rosa de Lima,Super Amilcar,"13.6277097,-87.8763425",No,,,,,,,
La Union,Santa Rosa de Lima,Panadería los dos hermanos,"13.6216631,-87.8991514",No,Food & Beverage,Restaurants,,,,,
La Union,Santa Rosa de Lima,Tienda flores,"13.6283667,-87.8842481",No,Retail,Retailers,,,,,
La Union,Santa Rosa de Lima,Tienda Cárcamo,"13.624935,-87.8896266",No,Retail,Retailers,,,,,
La Union,Santa Rosa de Lima,Tienda Treminio,"13.6097671,-87.9447862",No,Retail,Retailers,,,,,
La Union,Santa Rosa de Lima,Bar y restaurante babilonia,"13.6143252,-87.9076758",No,Food & Beverage,Restaurants,,,,,
La Union,Santa Rosa de Lima,Comercial Noe,"13.6242682,-87.8929337",No,Retail,Retailers,7942 3249,,,,
La Union,Santa Rosa de Lima,Comedor Colonial,"13.616393,-87.900055",No,Food & Beverage,Restaurants,7890 8676,,,,
La Union,Santa Rosa de Lima,24/7 Express,"13.626622,-87.891661",No,,,,,,,
La Union,Santa Rosa de Lima,Chalet Yiscel,"13.6240577,-87.8936662",No,,,7519 1983,,,,
La Union,Santa Rosa de Lima,Confecciones villatoro villatoro,"13.6216631,-87.8991514",No,,,,,,,
La Union,Santa Rosa de Lima,Cake lovers,"13.6286488,-87.8908388",No,,,7205 4833,,,,
La Union,Santa Rosa de Lima,Productos Lácteos Umanzor,"13.6309469,-87.8880715",No,Food & Beverage,Restaurants,2648 0320,,,,
La Union,Santa Rosa de Lima,Elizabeth Pasteleria,"13.6267422,-87.8933289",No,Food & Beverage,Restaurants,,,,,
La Union,Santa Rosa de Lima,Rumba & Karaoke,"13.6271625,-87.8787344",No,,,7059 9254,,,,
La Union,Santa Rosa de Lima,Lorena • Santa Rosa de Lima,"13.6280257,-87.8928036",No,,,,,,,
La Union,Santa Rosa de Lima,KD Vape Shop,"13.6242902,-87.8929261",No,,,,,,,
La Union,Santa Rosa de Lima,TIENDA RIVERA,"13.6295871,-87.9420429",No,Retail,Retailers,,,,,
La Union,Santa Rosa de Lima,Tienda y Pupuseria Joya,"13.6146156,-87.9597187",No,Food & Beverage,Restaurants,7668 3569,,,,
La Union,Santa Rosa de Lima,Peonias bakery & cafe,"13.6283989,-87.8848747",No,Food & Beverage,Restaurants,,,,,
La Union,Santa Rosa de Lima,Cabezas meat market,"13.6166835,-87.9023293",No,,,6414 7561,,,,
La Union,Santa Rosa de Lima,Chicharrones cabezas,"13.6217872,-87.8940718",No,,,,,,,
La Union,Santa Rosa de Lima,Granja El Mora,"13.6143879,-87.9037578",No,,,6198 5246,,,,
La Union,Santa Rosa de Lima,Panadería Lilian • Santa Rosa de Lima,"13.6316631,-87.8891871",No,Food & Beverage,Restaurants,7576 8180,,,,
La Union,Santa Rosa de Lima,Carniceria y Chicharrones Dinora de Cabezas,"13.621398,-87.893707",No,,,7887 8120,,,,
La Union,Santa Rosa de Lima,Caserio El Tabanco,"13.663572,-87.916472",No,,,,,,,
La Union,Santa Rosa de Lima,Rancho Álvarez,"13.6996375,-87.9404531",No,,,,,,,
La Union,Santa Rosa de Lima,Granja San Martin,"13.6581037,-87.9069811",No,,,6999 0848,,,,
La Union,Santa Rosa de Lima,Puma Energy - Rubio,"13.6230354,-87.8947503",No,,,2241 0200,,https://www.facebook.com/PumaEnergy,,http://pumaenergy.com/
La Union,Santa Rosa de Lima,Dollarcity Santa Rosa de Lima,"13.627278,-87.890806",No,,,,https://www.instagram.com/svdollarcity,https://www.facebook.com/DollarcityElSalvador,,https://dollarcity.com/?utm_source=G&utm_medium=local&utm_campaign=dollarcity
La Union,Santa Rosa de Lima,Pupuseria Doña Emma,"13.6231723,-87.8925207",No,Food & Beverage,Restaurants,2641 2476,,https://www.facebook.com/Pupuseria-Do%C3%B1a-Emma-113643340358669/,,https://www.facebook.com/Pupuseria-Do%C3%B1a-Emma-113643340358669/
La Union,Santa Rosa de Lima,Tingo's Steak House,"13.6265605,-87.8880964",No,,,7802 8070,,https://www.facebook.com/tingosrestaurantsv/,,https://www.facebook.com/tingosrestaurantsv/
La Union,Santa Rosa de Lima,Tienda jeremias,"13.6518385,-87.8758417",No,Retail,Retailers,,,,,
La Union,Santa Rosa de Lima,Tienda Dina,"13.630016,-87.8872917",No,Retail,Retailers,6960 8485,,,,
La Union,Santa Rosa de Lima,Tienda de anselma,"13.6399332,-87.8820905",No,Retail,Retailers,,,,,
La Union,Santa Rosa de Lima,Terrazas Market,"13.6151484,-87.9029538",No,,,,,,,
La Union,Santa Rosa de Lima,Tienda Emily,"13.6246732,-87.8886613",No,Retail,Retailers,,,,,
La Union,Santa Rosa de Lima,MAS X MENOS TIENDA AMERICANA,"13.6323341,-87.8911779",No,Retail,Retailers,7540 9954,,,,
La Union,Santa Rosa de Lima,Tienda Bessy,"13.6402217,-87.9202068",No,Retail,Retailers,,,,,
La Union,Santa Rosa de Lima,Tienda Luz,"13.6811521,-87.9345211",No,Retail,Retailers,,,,,
La Union,Santa Rosa de Lima,Tienda kevin,"13.6662222,-87.9321634",No,Retail,Retailers,,,,,
La Union,Santa Rosa de Lima,Tienda Eliana Zepeda,"13.6611709,-87.9357188",No,Retail,Retailers,,,,,
La Union,Santa Rosa de Lima,Fast Food Market,"13.6220512,-87.8954406",No,,,,,,,
La Union,Santa Rosa de Lima,Tienda Fernandita,"13.6132662,-87.8773974",No,Retail,Retailers,,,,,
La Union,Santa Rosa de Lima,Lácteos Martha,"13.6278077,-87.8905085",No,Food & Beverage,Restaurants,,,,,
La Union,Santa Rosa de Lima,Restaurante Sol Azteca,"13.6287284,-87.8910542",No,Food & Beverage,Restaurants,7932 1731,,https://www.facebook.com/SolAztecaES/,,https://www.facebook.com/SolAztecaES/
La Union,Santa Rosa de Lima,Prado Market,"13.6150183,-87.9031946",No,,,,,,,
La Union,Santa Rosa de Lima,Ferreteria junior melissa,"13.6249334,-87.8933282",No,Retail,Retailers,,,,,
La Union,Santa Rosa de Lima,Ferreteria Ester,"13.6278747,-87.8899839",No,Retail,Retailers,,,,,
La Union,Santa Rosa de Lima,Ferretec,"13.6237752,-87.8940086",No,,,,,,,
La Union,Santa Rosa de Lima,Agroferretera El Algodón,"13.631316,-87.8551115",No,,,7608 9083,,,,
La Union,Santa Rosa de Lima,Supermercado del Campo,"13.6291461,-87.8551403",No,,,,,,,
La Union,Santa Rosa de Lima,Skall Bar,"13.6132125,-87.9054219",No,Food & Beverage,Restaurants,7904 3225,,https://www.facebook.com/share/1CLTRWetdj/,,https://www.facebook.com/share/1CLTRWetdj/
La Union,Santa Rosa de Lima,Chicharun,"13.6303853,-87.8869945",No,,,7293 8484,,https://www.facebook.com/profile.php?id=100082101074240&mibextid=LQQJ4d,,https://www.facebook.com/profile.php?id=100082101074240&mibextid=LQQJ4d
La Union,Santa Rosa de Lima,Fitness Club,"13.6259049,-87.8914028",No,,,7790 9165,,,,
La Union,Santa Rosa de Lima,Sport gym,"13.6246364,-87.8928686",No,,,,,,,
La Union,Santa Rosa de Lima,Fitness GYM Santa Rosa de Lima,"13.6224387,-87.8903622",No,,,2645 1455,,,,
La Union,Santa Rosa de Lima,Baleadas catrachas,"13.6216631,-87.8991514",No,,,7757 4046,,https://www.facebook.com/share/18mSQFmAgy/?mibextid=wwXIfr,,https://www.facebook.com/share/18mSQFmAgy/?mibextid=wwXIfr
La Union,Santa Rosa de Lima,MEGA GYM Santa Rosa de Lima,"13.6322284,-87.8911655",No,,,7941 5679,,,,
La Union,Santa Rosa de Lima,Strong Gym,"13.6249619,-87.8893322",No,,,7284 9914,,,,
La Union,Santa Rosa de Lima,Fabari Gym,"13.6259666,-87.8924453",No,Food & Beverage,Restaurants,7672 0261,,,,
La Union,Santa Rosa de Lima,TEXACO • Olimpia,"13.6219482,-87.8954334",No,,,,,,,
La Union,Santa Rosa de Lima,Cécile Pastelería,"13.621979,-87.8951164",No,Food & Beverage,Restaurants,7755 5213,https://www.instagram.com/cecilepasteleria/,,,https://www.instagram.com/cecilepasteleria/
La Union,Santa Rosa de Lima,Gasolinera Texaco La Joya,"13.6222176,-87.8953997",No,,,,,,,
La Union,Santa Rosa de Lima,RZ REFRIGERACION Y AIRES,"13.62916,-87.874121",No,,,7497 4806,,,,http://rzrefrigeracionyaires.odoo.com/
La Union,Santa Rosa de Lima,Texaco Santa Rosa de Lima,"13.6295725,-87.8850255",No,,,2224 4780,,,,
La Union,Santa Rosa de Lima,PUMA • Santa Rosa de Lima,"13.6289395,-87.8891324",No,,,,,,,
La Union,Santa Rosa de Lima,KimDay Crepe & Waffles,"13.6328563,-87.8909142",No,,,7884 7818,,,,https://instagram.com/kimday_05?igshid=YmMyMTA2M2Y=
La Union,Santa Rosa de Lima,Carga de Baterías Nino,"13.6289945,-87.8856549",No,,,,,,,
La Union,Santa Rosa de Lima,IRCA Santa Rosa de Lima,"13.6290916,-87.8893982",No,,,6200 6516,,,,
La Union,Santa Rosa de Lima,Venta de Madera,"13.6307295,-87.8917883",No,,,7930 8488,,,,
La Union,Santa Rosa de Lima,Variedades Elias,"13.6261211,-87.8906443",No,,,,,,,
La Union,Santa Rosa de Lima,Puma Energy,"13.6240365,-87.894659",No,,,,,https://www.facebook.com/PumaEnergy,,https://pumaenergy.com/
La Union,Santa Rosa de Lima,Punto repostero sv,"13.6283842,-87.8850131",No,,,7917 1931,,,,https://www.instagram.com/punto_reposterosv?igsh=Y2ZyOWw0dGtrdGJh
La Union,Santa Rosa de Lima,Grupo Arca,"13.6330068,-87.8937851",No,,,,,,,
La Union,Santa Rosa de Lima,"ALUTECH EL SALVADOR, Tienda Santa Rosa de Lima","13.6273702,-87.8727406",No,Retail,Retailers,,,,,
La Union,Santa Rosa de Lima,Materiales Eléctricos El Milagro,"13.6204532,-87.8637654",No,,,2628 2815,,,,
La Union,Santa Rosa de Lima,Ferretería Romero,"13.6261339,-87.8906662",No,Retail,Retailers,,,,,
La Union,Santa Rosa de Lima,Puma Energy,"13.6105206,-87.9365668",No,,,+65 6319 2960,,https://www.facebook.com/PumaEnergy,,http://pumaenergy.com/
La Union,Santa Rosa de Lima,Ferretería Rocío,"13.6248592,-87.889514",No,Retail,Retailers,7231 7790,,,,
La Union,Santa Rosa de Lima,Puma Energy • Agua Caliente,"13.6202,-87.8569",No,,,+65 6319 2960,,https://www.facebook.com/PumaEnergy,,http://pumaenergy.com/
La Union,Santa Rosa de Lima,Coctelería Rosita,"13.6254141,-87.8908318",No,Food & Beverage,Restaurants,7891 3023,,https://www.facebook.com/Cocteleria-Rosita-629234254374021/offers/?ref=page_internal,,https://www.facebook.com/Cocteleria-Rosita-629234254374021/offers/?ref=page_internal
La Union,Santa Rosa de Lima,La esquina del machete,"13.6246725,-87.8906709",No,,,7091 9953,,,,https://laesquinadelmachete.kyte.site/
La Union,Santa Rosa de Lima,Santorini Restaurant,"13.6294284,-87.8904928",No,,,7647 6875,,https://www.facebook.com/SantoriniRestaurantSRL,,https://www.facebook.com/SantoriniRestaurantSRL
La Union,Santa Rosa de Lima,LA MEJOR GRAVA ARENA CHISPA PIEDRA,"13.6195418,-87.8625872",No,,,,,,,
La Union,Santa Rosa de Lima,Marvin Motors Renta Car,"13.6251775,-87.8689732",No,Other,Other vendors,7576 9557,,,,
La Union,Santa Rosa de Lima,AUTOLOTE SALMERON,"13.6289699,-87.8840283",No,,,,,,,
La Union,Santa Rosa de Lima,Usa Rent A Car,"13.623012,-87.8667131",No,Other,Other vendors,7737 3827,,,,
La Union,Santa Rosa de Lima,Auto Lote Y Renta Car Villatoro Canales,"13.6195998,-87.8623411",No,Other,Other vendors,7138 9313,,,,
La Union,Santa Rosa de Lima,MANZANO TRANSPORTE SA DE CV,"13.6216631,-87.8991514",No,Other,Other vendors,7798 4045,,,,
La Union,Santa Rosa de Lima,Galvanissa • Santa Rosa de Lima Centro,"13.6098281,-87.9057496",No,,,2664 2314,https://www.instagram.com/galvanissa.elsalvador,https://www.facebook.com/GalvanissaESA,,https://grupoferromax.com/sv/
La Union,Santa Rosa de Lima,Sosa Transporte,"13.6216631,-87.8991514",No,Other,Other vendors,7236 6782,,,,
La Union,Santa Rosa de Lima,UNO Santa Rosa de Lima,"13.6276499,-87.8758384",No,,,7745 4094,https://www.instagram.com/unogasolineras.ni,https://www.facebook.com/UNOGasolineras,,https://www.uno-ca.com/
La Union,Santa Rosa de Lima,Galvanissa • Santa Rosa de Lima,"13.6277802,-87.8779673",No,,,2641 2888,https://www.instagram.com/galvanissa.elsalvador,https://www.facebook.com/GalvanissaESA,,http://www.grupoferromax.com/paises/el-salvador
La Union,Santa Rosa de Lima,Consultorio médico La Paz y laboratorio clínico Lab Clínic,"13.6297828,-87.8910653",No,Health,Health services,,,,,
La Union,Santa Rosa de Lima,Laboratorio clínico LAB-CLINIC,"13.6260326,-87.8932029",No,Health,Health services,7544 1713,,,,
La Union,Santa Rosa de Lima,Clínica de Especialidades Dentales Macay Perla,"13.6247812,-87.8926786",No,Health,Health services,7244 1821,,,,
La Union,Santa Rosa de Lima,Clinica de Salud Renal y Unidad de Hemodiálisis San Rafael,"13.6284013,-87.8852593",No,Health,Health services,7697 9104,,,,
La Union,Santa Rosa de Lima,Clinica Dr Ruiz Ventura,"13.6290637,-87.8907399",No,Health,Health services,7227 3648,,,,
La Union,Santa Rosa de Lima,KG Dental Center,"13.6268891,-87.8918982",No,,,6021 4820,,,,
La Union,Santa Rosa de Lima,Centro Medico La Familia,"13.6113863,-87.9581683",No,Health,Health services,6970 2053,,,,
La Union,Santa Rosa de Lima,Centro Medico Conmol,"13.6296225,-87.8899389",No,Health,Health services,7903 5913,,,,
La Union,Santa Rosa de Lima,Unidad de salud La Ermita,"13.6605071,-87.8659758",No,,,,,,,
La Union,Santa Rosa de Lima,Laboratorio Clínico Memphis,"13.6237382,-87.8893691",No,Health,Health services,,,,,
La Union,Santa Rosa de Lima,Laboratorio clínico NICAN,"13.6243795,-87.8893107",No,Health,Health services,,,,,
La Union,Santa Rosa de Lima,Evalúa Lab El Salvador,"13.6244618,-87.8898182",No,,,2647 0452,,,,
La Union,Santa Rosa de Lima,Diagnóstico Bio-Integral,"13.6288735,-87.8925718",No,,,,,,,
La Union,Santa Rosa de Lima,Laboratorio Clínico Melgar,"13.6298889,-87.8906243",No,Health,Health services,7029 8143,,,,
La Union,Santa Rosa de Lima,Laboratorio Clinico el Buen Pastor,"13.6237387,-87.8894709",No,Health,Health services,,,,,
La Union,Santa Rosa de Lima,LABORATORIO CLINICO ORIENTAL,"13.6264575,-87.8924803",No,Health,Health services,,,,,
La Union,Santa Rosa de Lima,Laboratorio Clinico Andrade,"13.6285607,-87.8894155",No,Health,Health services,7055 7873,,,,
La Union,Santa Rosa de Lima,Laboratorio clinico LAZMED,"13.6295504,-87.8851877",No,Health,Health services,6956 3769,,,,
La Union,Santa Rosa de Lima,Laboratorio Clinico Delmer,"13.6269563,-87.8930999",No,Health,Health services,7911 2149,,,,
La Union,Santa Rosa de Lima,Laboratorio Clínico Diagnostik-Lab,"13.625825,-87.8927342",No,Health,Health services,7637 8473,,,,
La Union,Santa Rosa de Lima,Despensa Familiar,"13.6263125,-87.8921875",No,,,800 2200 0722,,,,https://www.maxidespensa.com.sv/
